Image,MJD,Filter,Exptime,Object_RA,Object_Dec,Image_target,Telescope/Instrument,MetaData,Datalink
rings.v3.skycell.1279.048.wrp.z.54991_28478,54991.2853516111,z,30,186.421183845322,-2.16821652424417,1279.048,Pan-STARRS1,,
rings.v3.skycell.1279.048.wrp.z.54991_29519,54991.2957537111,z,30,186.421032581451,-2.1679246875497,1279.048,Pan-STARRS1,,
rings.v3.skycell.1279.049.wrp.z.54997_30861,54997.3091824111,z,30,186.378341792482,-2.0205314600838,1279.049,Pan-STARRS1,,
WFI.2009-07-25T23:18:13.842,55037.9727291725,R,300,188.40901570627,-2.11731292084673,QSOV26,ESO-LaSilla_2.2m/WFI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?WFI.2009-07-25T23:18:13.842&amp;eso_download=file,
WFI.2009-07-25T23:26:01.063,55037.9781368229,B,300,188.409516589888,-2.11743264021813,QSOV26,ESO-LaSilla_2.2m/WFI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?WFI.2009-07-25T23:26:01.063&amp;eso_download=file,
WFI.2009-07-25T23:33:32.062,55037.9833567188,R,300,188.410000082746,-2.11754820291351,QSOV26,ESO-LaSilla_2.2m/WFI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?WFI.2009-07-25T23:33:32.062&amp;eso_download=file,
WFI.2009-07-25T23:40:54.520,55037.9884777604,B,300,188.410474419224,-2.11766157708446,QSOV26,ESO-LaSilla_2.2m/WFI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?WFI.2009-07-25T23:40:54.520&amp;eso_download=file,
01245b144-w1-int-1b,55220.7541563863,w1,8,214.446432380426,-7.88298542734499,01245b144,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/5b/01245b/144/01245b144-w1-int-1b.fits,
01245b144-w2-int-1b,55220.7541563863,w2,8,214.446432380426,-7.88298542734499,01245b144,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/5b/01245b/144/01245b144-w2-int-1b.fits,
01245b144-w3-int-1b,55220.7541621733,w3,9,214.446432721377,-7.88298529102886,01245b144,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/5b/01245b/144/01245b144-w3-int-1b.fits,
01245b144-w4-int-1b,55220.7541621733,w4,9,214.446432721377,-7.88298529102886,01245b144,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/5b/01245b/144/01245b144-w4-int-1b.fits,
01249b145-w1-int-1b,55220.8865880363,w1,8,214.454234811806,-7.87986592625603,01249b145,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/9b/01249b/145/01249b145-w1-int-1b.fits,
01249b145-w2-int-1b,55220.8865880363,w2,8,214.454234811806,-7.87986592625603,01249b145,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/9b/01249b/145/01249b145-w2-int-1b.fits,
01249b145-w3-int-1b,55220.8865938233,w3,9,214.454235152756,-7.87986578994007,01249b145,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/9b/01249b/145/01249b145-w3-int-1b.fits,
01249b145-w4-int-1b,55220.8865938233,w4,9,214.454235152756,-7.87986578994007,01249b145,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/9b/01249b/145/01249b145-w4-int-1b.fits,
01253b144-w1-int-1b,55221.0188923563,w1,8,214.461978574527,-7.87672528426309,01253b144,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/3b/01253b/144/01253b144-w1-int-1b.fits,
01253b144-w2-int-1b,55221.0188923563,w2,8,214.461978574527,-7.87672528426309,01253b144,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/3b/01253b/144/01253b144-w2-int-1b.fits,
01253b144-w3-int-1b,55221.0188981433,w3,9,214.461978899805,-7.87672514055245,01253b144,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/3b/01253b/144/01253b144-w3-int-1b.fits,
01253b144-w4-int-1b,55221.0188981433,w4,9,214.461978899805,-7.87672514055245,01253b144,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/3b/01253b/144/01253b144-w4-int-1b.fits,
01258a069-w1-int-1b,55221.1511966763,w1,8,214.469415179847,-7.87343972698302,01258a069,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/8a/01258a/069/01258a069-w1-int-1b.fits,
01258a069-w2-int-1b,55221.1511966763,w2,8,214.469415179847,-7.87343972698302,01258a069,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/8a/01258a/069/01258a069-w2-int-1b.fits,
01258a069-w3-int-1b,55221.1512024633,w3,9,214.469415505125,-7.87343958327256,01258a069,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/8a/01258a/069/01258a069-w3-int-1b.fits,
01258a069-w4-int-1b,55221.1512024633,w4,9,214.469415505125,-7.87343958327256,01258a069,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/8a/01258a/069/01258a069-w4-int-1b.fits,
01260a120-w1-int-1b,55221.2174124763,w1,8,214.473137059605,-7.87179536794974,01260a120,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/0a/01260a/120/01260a120-w1-int-1b.fits,
01260a120-w2-int-1b,55221.2174124763,w2,8,214.473137059605,-7.87179536794974,01260a120,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/0a/01260a/120/01260a120-w2-int-1b.fits,
01260a120-w3-int-1b,55221.2174182633,w3,9,214.473137384883,-7.8717952242391,01260a120,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/0a/01260a/120/01260a120-w3-int-1b.fits,
01260a120-w4-int-1b,55221.2174182633,w4,9,214.473137384883,-7.8717952242391,01260a120,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/0a/01260a/120/01260a120-w4-int-1b.fits,
01261b144-w1-int-1b,55221.2835010063,w1,8,214.476851785729,-7.87015416945469,01261b144,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/1b/01261b/144/01261b144-w1-int-1b.fits,
01261b144-w2-int-1b,55221.2835010063,w2,8,214.476851785729,-7.87015416945469,01261b144,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/1b/01261b/144/01261b144-w2-int-1b.fits,
01261b144-w3-int-1b,55221.2835067933,w3,9,214.476852111007,-7.87015402574423,01261b144,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/1b/01261b/144/01261b144-w3-int-1b.fits,
01261b144-w4-int-1b,55221.2835067933,w4,9,214.476852111007,-7.87015402574423,01261b144,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/1b/01261b/144/01261b144-w4-int-1b.fits,
01261b145-w1-int-1b,55221.2836283263,w1,8,214.476858942174,-7.87015100767461,01261b145,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/1b/01261b/145/01261b145-w1-int-1b.fits,
01261b145-w2-int-1b,55221.2836283263,w2,8,214.476858942174,-7.87015100767461,01261b145,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/1b/01261b/145/01261b145-w2-int-1b.fits,
01261b145-w3-int-1b,55221.2836341133,w3,9,214.476859267452,-7.87015086396415,01261b145,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/1b/01261b/145/01261b145-w3-int-1b.fits,
01261b145-w4-int-1b,55221.2836341133,w4,9,214.476859267452,-7.87015086396415,01261b145,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/1b/01261b/145/01261b145-w4-int-1b.fits,
01264a119-w1-int-1b,55221.3497168563,w1,8,214.480573668298,-7.86850980917974,01264a119,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/4a/01264a/119/01264a119-w1-int-1b.fits,
01264a119-w2-int-1b,55221.3497168563,w2,8,214.480573668298,-7.86850980917974,01264a119,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/4a/01264a/119/01264a119-w2-int-1b.fits,
01264a119-w3-int-1b,55221.3497226433,w3,9,214.480573993576,-7.86850966546909,01264a119,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/4a/01264a/119/01264a119-w3-int-1b.fits,
01264a119-w4-int-1b,55221.3497226433,w4,9,214.480573993576,-7.86850966546909,01264a119,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/4a/01264a/119/01264a119-w4-int-1b.fits,
