Image,MJD,Filter,Exptime,Object_RA,Object_Dec,Image_target,Telescope/Instrument,MetaData,Datalink
WFI.2000-07-08T03:22:37.553,51733.1407697454,B,10,245.952405664049,-26.9533414509901,M4/B/10S,ESO-LaSilla_2.2m/WFI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?WFI.2000-07-08T03:22:37.553&amp;eso_download=file,
WFI.2000-07-08T03:24:56.746,51733.1440590799,B,300,245.95234796364,-26.9533286591337,M4/B/300S,ESO-LaSilla_2.2m/WFI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?WFI.2000-07-08T03:24:56.746&amp;eso_download=file,
WFI.2000-07-08T03:32:13.169,51733.1485314988,V,200,245.952269509958,-26.9533112663936,M4/V/200S,ESO-LaSilla_2.2m/WFI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?WFI.2000-07-08T03:32:13.169&amp;eso_download=file,
WFI.2000-07-08T03:38:14.366,51733.1516125578,V,10,245.952215463049,-26.9532992844975,M4/V/10S,ESO-LaSilla_2.2m/WFI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?WFI.2000-07-08T03:38:14.366&amp;eso_download=file,
WFI.2000-07-08T03:39:39.532,51733.1536978067,V,200,245.952178884307,-26.9532911751962,M4/V/200S,ESO-LaSilla_2.2m/WFI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?WFI.2000-07-08T03:39:39.532&amp;eso_download=file,
SUPE00545280,54265.3333101852,W-J-VR,120,251.381958995949,-27.5548611979166,85PBoethin_0900UT,Subaru/SuprimeCam,,
SUPE00545320,54265.3467361111,W-J-VR,120,251.38157467882,-27.5548108506945,85PBoethin_0900UT,Subaru/SuprimeCam,,
SUPE00545330,54265.3488541667,W-J-VR,120,251.381514049478,-27.554802907986,85PBoethin_0900UT,Subaru/SuprimeCam,,
SUPE00545340,54265.3509722222,W-J-VR,120,251.38145342014,-27.5547949652778,85PBoethin_0900UT,Subaru/SuprimeCam,,
SUPE00545350,54265.3530902778,W-J-VR,120,251.381392790798,-27.5547870225694,85PBoethin_0900UT,Subaru/SuprimeCam,,
SUPE00545360,54265.3552083333,W-J-VR,120,251.381332161459,-27.5547790798612,85PBoethin_0900UT,Subaru/SuprimeCam,,
SUPE00545370,54265.3573263889,W-J-VR,120,251.381271532118,-27.5547711371527,85PBoethin_0900UT,Subaru/SuprimeCam,,
SUPE00545380,54265.3594444445,W-J-VR,120,251.381210902776,-27.5547631944442,85PBoethin_0900UT,Subaru/SuprimeCam,,
SUPE00545390,54265.3615625,W-J-VR,120,251.381150273437,-27.5547552517361,85PBoethin_0900UT,Subaru/SuprimeCam,,
SUPE00545400,54265.3657986111,W-J-VR,120,251.381029014757,-27.5547393663195,85PBoethin_0900UT,Subaru/SuprimeCam,,
SUPE00545410,54265.3679166667,W-J-VR,120,251.380968385416,-27.554731423611,85PBoethin_0900UT,Subaru/SuprimeCam,,
SUPE00545420,54265.379224537,W-J-VR,120,251.380644697628,-27.5546890190974,85PBoethin_0900UT,Subaru/SuprimeCam,,
SUPE00545430,54265.3813425926,W-J-VR,120,251.380584068287,-27.5546810763889,85PBoethin_0900UT,Subaru/SuprimeCam,,
