Image,MJD,Filter,Exptime,Object_RA,Object_Dec,Image_target,Telescope/Instrument,MetaData,Datalink
940750p,54350.2433903662,R.MP9601,60,329.196364275237,28.5103052098466,HL329p29,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/940750p.fits.fz,
1022172p,54712.3103182871,U.MP9301,5,328.310591503663,29.178773314364,BD+28_4211-13,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/1022172p.fits.fz,
1022356p,54713.3145543982,U.MP9301,5,328.2733198206,29.1663299374672,BD+28_4211-13,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/1022356p.fits.fz,
1030041p,54729.3133622685,R.MP9601,3,327.709935158662,28.9252732005533,BD+28_4211-13,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/1030041p.fits.fz,
1030154p,54730.2534895833,R.MP9601,3,327.679073797744,28.908862058739,BD+28_4211-13,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/1030154p.fits.fz,
1030166p,54730.2788136574,U.MP9301,5,327.678248654996,28.9084153702097,BD+28_4211-13,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/1030166p.fits.fz,
1030269p,54731.2689178241,U.MP9301,5,327.646088605082,28.8908838033689,BD+28_4211-13,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/1030269p.fits.fz,
1030279p,54731.3157928241,G.MP9401,3,327.644578839457,28.8900452617022,BD+28_4211-13,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/1030279p.fits.fz,
1030414p,54732.2774826389,G.MP9401,3,327.613696907552,28.8727723288,BD+28_4211-13,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/1030414p.fits.fz,
1030531p,54733.2592766204,I.MP9702,3,327.582510256317,28.854906059831,BD+28_4211-13,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/1030531p.fits.fz,
1030535p,54733.2654456018,G.MP9401,3,327.582316190444,28.8547927904781,BD+28_4211-13,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/1030535p.fits.fz,
1030658p,54734.2661400463,U.MP9301,5,327.550924724392,28.8363597863619,BD+28_4211-13,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/1030658p.fits.fz,
1030662p,54734.2730844907,G.MP9401,3,327.55070857856,28.8362307354368,BD+28_4211-13,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/1030662p.fits.fz,
1030926p,54738.3330266204,I.MP9702,3,327.427300714698,28.75916337127,BD+28_4211-13,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/1030926p.fits.fz,
1030930p,54738.3401851851,Z.MP9801,4,327.427089537039,28.7590241769564,BD+28_4211-13,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/1030930p.fits.fz,
1031101o,54739.2748553241,R.MP9601,3,327.399642743296,28.7407965912738,BD+28_4211-13,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/1031101o.fits.fz,
1031102o,54739.2754456018,R.MP9601,3,327.399625600648,28.7407849988757,BD+28_4211-28,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/1031102o.fits.fz,
1031113o,54739.2946469907,I.MP9702,3,327.399067960312,28.7404079049327,BD+28_4211-13,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/1031113o.fits.fz,
1031114o,54739.2952488426,I.MP9702,3,327.399050481529,28.74039608523,BD+28_4211-28,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/1031114o.fits.fz,
1031117p,54739.3018576389,I.MP9702,3,327.39885855107,28.7402662958138,BD+28_4211-13,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/1031117p.fits.fz,
1031122p,54739.3101736111,Z.MP9801,4,327.398617041378,28.7401029793598,BD+28_4211-13,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/1031122p.fits.fz,
1031134o,54739.3388020833,G.MP9401,3,327.397785622831,28.7395407479752,BD+28_4211-13,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/1031134o.fits.fz,
1031135o,54739.3393923611,G.MP9401,3,327.39776848018,28.739529155575,BD+28_4211-28,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/1031135o.fits.fz,
1031146o,54739.3597048611,R.MP9601,3,327.397178571326,28.7391302406445,BD+28_4211-13,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/1031146o.fits.fz,
1031147o,54739.3602951389,R.MP9601,3,327.397161428674,28.7391186482444,BD+28_4211-28,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/1031147o.fits.fz,
1031249o,54740.2357118055,I.MP9702,3,327.371836082901,28.7218871522966,BD+28_4211-13,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/1031249o.fits.fz,
1031261o,54740.2556944444,Z.MP9801,4,327.371264079862,28.7214913850318,BD+28_4211-13,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/1031261o.fits.fz,
1031273o,54740.2874710648,U.MP9301,5,327.370354474103,28.720862031411,BD+28_4211-13,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/1031273o.fits.fz,
1031285o,54740.3083680555,Z.MP9801,4,327.369756297744,28.7204481549008,BD+28_4211-13,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/1031285o.fits.fz,
1031289p,54740.3160590278,I.MP9702,3,327.369536143662,28.7202958309217,BD+28_4211-13,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/1031289p.fits.fz,
