Image,MJD,Filter,Exptime,Object_RA,Object_Dec,Image_target,Telescope/Instrument,MetaData,Datalink
980524120816a,50957.5057407407,none,20,232.523287129637,-28.1308353703711,980524120816a,NEAT-GEODSS-Maui,https://sbnarchive.psi.edu/pds3/neat/geodss/data/g19980524/obsdata/980524120816a.fit.fz,
980524120906a,50957.5063194444,none,20,232.523177465286,-28.1308243750008,980524120906a,NEAT-GEODSS-Maui,https://sbnarchive.psi.edu/pds3/neat/geodss/data/g19980524/obsdata/980524120906a.fit.fz,
980524123721a,50957.5259375,none,20,232.51945984375,-28.1304516319444,980524123721a,NEAT-GEODSS-Maui,https://sbnarchive.psi.edu/pds3/neat/geodss/data/g19980524/obsdata/980524123721a.fit.fz,
980524123818a,50957.5265972222,none,20,232.519334826394,-28.1304390972227,980524123818a,NEAT-GEODSS-Maui,https://sbnarchive.psi.edu/pds3/neat/geodss/data/g19980524/obsdata/980524123818a.fit.fz,
980524130739a,50957.5469791667,none,20,232.515472447911,-28.1300518402771,980524130739a,NEAT-GEODSS-Maui,https://sbnarchive.psi.edu/pds3/neat/geodss/data/g19980524/obsdata/980524130739a.fit.fz,
980524130826a,50957.5475231481,none,20,232.515369363434,-28.1300415046304,980524130826a,NEAT-GEODSS-Maui,https://sbnarchive.psi.edu/pds3/neat/geodss/data/g19980524/obsdata/980524130826a.fit.fz,
1066772p,54913.2889236111,R.MP9601,60,190.954416838833,11.9905900183251,VIRGO2,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/1066772p.fits.fz,
1066782p,54913.3040509259,R.MP9601,60,190.951668079673,11.9913510063002,VIRGO2,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/1066782p.fits.fz,
1066792p,54913.3188657407,R.MP9601,60,190.948976104367,11.9920962737892,VIRGO2,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/1066792p.fits.fz,
1066802p,54913.3337037037,R.MP9601,60,190.946279922841,11.9928427057611,VIRGO2,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/1066802p.fits.fz,
