Image,MJD,Filter,Exptime,Object_RA,Object_Dec,Image_target,Telescope/Instrument,MetaData,Datalink
ONTT.1999-07-14T08:32:51.401,51373.3596227083,R,600,331.765664819699,-31.167625570756,123WESTHARTLEY,ESO-NTT/SUSI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ONTT.1999-07-14T08:32:51.401&amp;eso_download=file,
ONTT.1999-07-14T09:44:51.992,51373.4096295486,R,600,331.760166150885,-31.1711579983915,123WESTHARTLEY,ESO-NTT/SUSI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ONTT.1999-07-14T09:44:51.992&amp;eso_download=file,
ONTT.1999-07-15T08:22:27.583,51374.3524025926,R,600,331.655501924243,-31.2377054938895,123WESTHARTLEY-15,ESO-NTT/SUSI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ONTT.1999-07-15T08:22:27.583&amp;eso_download=file,
ONTT.1999-07-15T09:51:43.345,51374.4143905787,R,600,331.648510195977,-31.2420756469094,123WESTHARTLEY-15,ESO-NTT/SUSI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ONTT.1999-07-15T09:51:43.345&amp;eso_download=file,
793099p,53501.5919675926,R.MP9601,120,280.953336638696,-35.7400046868574,123P_W-HNEW,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/793099p.fits.fz,
793100p,53501.5940393518,R.MP9601,120,280.953146641112,-35.7401596659557,123P_W-HNEW,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/793100p.fits.fz,
793101p,53501.5960185185,R.MP9601,120,280.952965135032,-35.7403077186203,123P_W-HNEW,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/793101p.fits.fz,
793102p,53501.5979976851,R.MP9601,120,280.952783628962,-35.7404557712772,123P_W-HNEW,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/793102p.fits.fz,
793103p,53501.5999768518,R.MP9601,120,280.952602122883,-35.7406038239417,123P_W-HNEW,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/793103p.fits.fz,
793104p,53501.6019675925,R.MP9601,120,280.952419555372,-35.7407527424055,123P_W-HNEW,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/793104p.fits.fz,
793105p,53501.6039583333,R.MP9601,120,280.952236987851,-35.7409016608769,123P_W-HNEW,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/793105p.fits.fz,
793106p,53501.6059375,R.MP9601,120,280.952055481771,-35.7410497135414,123P_W-HNEW,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/793106p.fits.fz,
793107p,53501.6079166666,R.MP9601,120,280.951873975701,-35.7411977661989,123P_W-HNEW,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/793107p.fits.fz,
793108p,53501.6098958333,R.MP9601,120,280.951692469621,-35.7413458188634,123P_W-HNEW,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/793108p.fits.fz,
793109p,53501.6118981481,R.MP9601,120,280.951508840668,-35.7414956031341,123P_W-HNEW,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/793109p.fits.fz,
793110p,53501.6138773148,R.MP9601,120,280.951327334589,-35.7416436557986,123P_W-HNEW,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/793110p.fits.fz,
EMMI.2007-07-18T05:40:50.212,54299.2410325405,R,750,341.833505599202,-26.965461868817,123P,ESO-NTT/EMMI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?EMMI.2007-07-18T05:40:50.212&amp;eso_download=file,
EMMI.2007-07-18T06:41:20.690,54299.2795797454,R,150,341.830168053711,-26.9681034231085,123P,ESO-NTT/EMMI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?EMMI.2007-07-18T06:41:20.690&amp;eso_download=file,
EMMI.2007-07-18T06:48:36.566,54299.2846245949,R,150,341.829731253825,-26.9684491354336,123P,ESO-NTT/EMMI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?EMMI.2007-07-18T06:48:36.566&amp;eso_download=file,
EMMI.2007-07-18T06:51:39.796,54299.2867453009,R,150,341.82954763603,-26.9685944627035,123P,ESO-NTT/EMMI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?EMMI.2007-07-18T06:51:39.796&amp;eso_download=file,
EMMI.2007-07-18T06:55:27.390,54299.2893794965,V,150,341.829319558595,-26.9687749782739,123P,ESO-NTT/EMMI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?EMMI.2007-07-18T06:55:27.390&amp;eso_download=file,
EMMI.2007-07-18T06:58:30.429,54299.2914980035,V,150,341.829136131197,-26.9689201548508,123P,ESO-NTT/EMMI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?EMMI.2007-07-18T06:58:30.429&amp;eso_download=file,
