Image,MJD,Filter,Exptime,Object_RA,Object_Dec,Image_target,Telescope/Instrument,MetaData,Datalink
970802081646a,50662.3449768519,none,20,250.857012402584,-21.0613533487654,970802081646a,NEAT-GEODSS-Maui,https://sbnarchive.psi.edu/pds3/neat/geodss/data/g19970802/obsdata/970802081646a.fit.fz,
970802083128a,50662.3551851852,none,20,250.856779737654,-21.0613465432099,970802083128a,NEAT-GEODSS-Maui,https://sbnarchive.psi.edu/pds3/neat/geodss/data/g19970802/obsdata/970802083128a.fit.fz,
970802090847a,50662.381099537,none,20,250.856189106386,-21.0613292669753,970802090847a,NEAT-GEODSS-Maui,https://sbnarchive.psi.edu/pds3/neat/geodss/data/g19970802/obsdata/970802090847a.fit.fz,
rings.v3.skycell.0695.096.wrp.r.54998_55366,54998.5542745074,r,38,272.93578115374,-28.3223780544575,0695.096,Pan-STARRS1,,
rings.v3.skycell.0695.096.wrp.r.54998_56243,54998.5630521074,r,38,272.935250474674,-28.3224099951686,0695.096,Pan-STARRS1,,
rings.v3.skycell.0695.088.wrp.g.55017_52757,55017.5283130223,g,60,271.78099225779,-28.3711944608384,0695.088,Pan-STARRS1,,
rings.v3.skycell.0695.098.wrp.g.55017_52757,55017.5283130223,g,60,271.78099225779,-28.3711944608384,0695.098,Pan-STARRS1,,
rings.v3.skycell.0695.088.wrp.g.55017_53593,55017.5366705223,g,60,271.780491852477,-28.3712067649356,0695.088,Pan-STARRS1,,
rings.v3.skycell.0695.098.wrp.g.55017_53593,55017.5366705223,g,60,271.780491852477,-28.3712067649356,0695.098,Pan-STARRS1,,
VCAM.2009-10-24T00:02:50.426,55128.0019956712,KS,4,269.983704577389,-28.1564122872771,BAADE,ESO-VISTA/VIRCAM,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?VCAM.2009-10-24T00:02:50.426&amp;eso_download=file,
VCAM.2009-10-24T00:03:02.862,55128.0021396064,KS,4,269.983710316805,-28.1564119714193,BAADE,ESO-VISTA/VIRCAM,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?VCAM.2009-10-24T00:03:02.862&amp;eso_download=file,
