Image,MJD,Filter,Exptime,Object_RA,Object_Dec,Image_target,Telescope/Instrument,MetaData,Datalink
01954a187-w1-int-1b,55244.1903332363,w1,8,173.664763058611,-77.2187180443584,01954a187,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/4a/01954a/187/01954a187-w1-int-1b.fits,
01954a187-w2-int-1b,55244.1903332363,w2,8,173.664763058611,-77.2187180443584,01954a187,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/4a/01954a/187/01954a187-w2-int-1b.fits,
01954a187-w3-int-1b,55244.1903390233,w3,9,173.664762048057,-77.2187181599376,01954a187,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/4a/01954a/187/01954a187-w3-int-1b.fits,
01954a187-w4-int-1b,55244.1903390233,w4,9,173.664762048057,-77.2187181599376,01954a187,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/4a/01954a/187/01954a187-w4-int-1b.fits,
01957b253-w1-int-1b,55244.3226373963,w1,8,173.641659444672,-77.2213604524427,01957b253,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/7b/01957b/253/01957b253-w1-int-1b.fits,
01957b253-w2-int-1b,55244.3226373963,w2,8,173.641659444672,-77.2213604524427,01957b253,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/7b/01957b/253/01957b253-w2-int-1b.fits,
01957b253-w3-int-1b,55244.3226431833,w3,9,173.641658434116,-77.2213605680221,01957b253,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/7b/01957b/253/01957b253-w3-int-1b.fits,
01957b253-w4-int-1b,55244.3226431833,w4,9,173.641658434116,-77.2213605680221,01957b253,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/7b/01957b/253/01957b253-w4-int-1b.fits,
01962a181-w1-int-1b,55244.4549415963,w1,8,173.618555823747,-77.2240028613261,01962a181,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/2a/01962a/181/01962a181-w1-int-1b.fits,
01962a181-w2-int-1b,55244.4549415963,w2,8,173.618555823747,-77.2240028613261,01962a181,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/2a/01962a/181/01962a181-w2-int-1b.fits,
01962a181-w3-int-1b,55244.4549473833,w3,9,173.618554813191,-77.2240029769054,01962a181,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/2a/01962a/181/01962a181-w3-int-1b.fits,
01962a181-w4-int-1b,55244.4549473833,w4,9,173.618554813191,-77.2240029769054,01962a181,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/2a/01962a/181/01962a181-w4-int-1b.fits,
01964a192-w1-int-1b,55244.5211573563,w1,8,173.606992896656,-77.2253253371994,01964a192,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/4a/01964a/192/01964a192-w1-int-1b.fits,
01964a192-w2-int-1b,55244.5211573563,w2,8,173.606992896656,-77.2253253371994,01964a192,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/4a/01964a/192/01964a192-w2-int-1b.fits,
01964a192-w3-int-1b,55244.5211631433,w3,9,173.606991886102,-77.2253254527787,01964a192,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/4a/01964a/192/01964a192-w3-int-1b.fits,
01964a192-w4-int-1b,55244.5211631433,w4,9,173.606991886102,-77.2253254527787,01964a192,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/4a/01964a/192/01964a192-w4-int-1b.fits,
